Restaurant #,PunchhKey
1500800,9624774f4989ea97e5c92600bbb2e0d8
1500802,67168b82a1b67c60df4535ba966ac574
1500810,d9bfc430aa62d76b548aa2b47330737b
1500817,121459d0f39136084d5aef7d2aee001e
1500818,651a5d5706872193ff4b3358d4f8443c
1500820,9127cd6d9dbcdb087884db90633f437f
1500821,d9755f26405a686545c23226699ed695
1500826,ba68bf6041e9f07ea47ebe44e72b6711
1500831,301e86832a1c1e2640b597274a515f01
1500832,1fced8a22f4921f86eab3977136b7b93
1500835,03e992f4aaa9437c57b04984e02c694f
1500836,3dd7240986b91da81274308c4037a7af
1500837,15334b58dac91ffe254b7cc06e7eba70
1500839,e03b3c8504919d81863c554b3ad4ccb7
1500843,c306128a5b15eb055608d510939eafd4
1500849,101da9a00513694c02c57cc8528589bb
1500854,11b6f9f8cdcfab62dc345783e317ed76
1500855,6ae44a1bcac80efeee9c6fe7c06022db
1500856,74b05aeebeb3b940d50b08dac9d50ae8
1500858,e5fa9f1cf7902b46c4b16fd47957cb27
1500863,b9f376990b52985e1b7eeeaf4f7ad006
1500876,79df9ceb9c1c7197012bf581185c463e
1500880,98659db7c65de6705df75e001b94182b
1500881,d78b15e097527acff9b8e13b8a0feb99
1500887,f25f037d03689de9d809a86906e3ef2f
1500889,9f9bb826cdd7ad6acd1b0e21266cdfdf
1500895,7d5c82bca6a9e21bc6a3afed29f75684
1500896,370c65ce50fd2aa2a349c749b963e3be
1500897,ca68cfe1749e90b31a8785f5873078f4
1500904,96c4d6bf6bd3573495f886c08b05250e
1500906,9f3becec9eab80842d6635acde3051da
1500909,75913a275cafc8f5ceb35cffa8d5e417
1500913,8c41a794cdba96478d7dae2059913c08
1500914,b4b4c7986a256ec845543bfe82fecaf8
1500919,987e433b50f8d834a866f6aa26b36ff3
1500921,99a1982ff32bc150faee69c289514e0c
1500931,58aefd4ef28642589255666bcc3e7e4d
1500932,6de81a7eb6ac6f3ca3befaea0fa2227d
1500933,7bcc7ef80f486e55713a70126098ccd8
1500934,7dee36333cac7c606cf3d5aeb0311ba6
1500941,10c5b4057b47974650cfbfc7ff05f72a
1500949,f5f92cd92acd2a8d2c41f02c2576e4c7
1500950,314e6dca18599fdc43da594d6f0ae468
1500951,a350d8513e5027dec2e66fa9986a49dc
1500960,6a304af1d1a8c83d81a5bf6180a27b38
1500961,65c4fb8eeafe0f9bda5f8b3d3a51f4ed
1500963,3c2154df5bd91670b495ee6fd4d46157
1500965,1c46ebca45a0ab0ce6a29ef059ee31a2
1500967,cc481bb7da301a2f9236a2fa6a928676
1500968,987e3a07f2a29d896ed62175df510bed
1500975,86c2829c97fdb2072913d0733f370a24
1500976,5ba285eab0600fdcbbb08d8ba8fdf3d5
1500981,169cb994271ef2df54d925a4c0ca02e9
1500982,8435f0b8348ebb0c219d1d4900ee8e10
1500983,503be16bd5c0bedd28b3e039c9b63b3d
1500988,06a693163c7b485c42071496bc3fb03c
1500989,461d67ac0771357f33f8eba0cd752ffe
1500993,727ada07dd38803c333cd4a2f2454205
1500994,aec52e2720d6d82b79468bdf752cb1e0
1500997,76c28c7a354c4e1a7a84b82736a2d8d2
1500998,3c9783c6b220278085095b78df00b253
1501001,154d1f1a450cdb2d13e0e47918f20e8b
1501002,44359d5847912685b4dac1db28c58c60
1501004,c223530dbb353a904819fd7149ca0974
1501010,4063e67a5db578ceca104f9d1ed50da8
1501015,d033dd3718e9f02990ed537b95ca2cd0
1501018,f69997a7ce5e3b46a3ff2038a69d6b7e
1501032,0f43fb4ac9bd3280bef9870597a1ad56
1501033,00ad2231a7d3f00a9485addf32560b00
1501034,19996bd965fc139515c0baca1c2247c5
1501039,8d9207505269ce20436e1ce3e6cee1d0
1501041,4adebfaa31397e8b841e4da4aa68208b
1501044,5f2ad516e2eca84615e32c01a93e3aee
1501056,ab5400060d748f4ad7567943b330a75c
1501057,d4833a6c8ae0661fc722590c14aaabf4
1501058,f85aec3b1365fa45e9f8e5d52cadbdcd
1501059,c37c5fcd73360c8bcf33e73d1bb3961a
1501060,eab6ef48272a028067dd25a812263d4b
1501064,66cafa7708446d46fed7874e2ebac4d2
1501065,d8d85e02b6b3213a214e877f4ec6ac9c
1501069,f5dc5af1216029196fee821871b83ec5
1501071,97a867372d6d53ea35fd0451142c0480
1501073,ca30269bdeaccddd6210cfa52d615848
1501074,bb6a8d8880872ecd4a5b9435b9a0d000
1501081,1d06451fc4c97b9573cc1583b15f0d9b
1501091,5f16a7194e20e869528b71742bddefa1
1501093,6806392141b88876997019de10215968
1501097,e34ae0b5e3cca0f66ee5390c9addf332
1501106,f97b2e3482c3e471b2c27788b6dec181
1501108,469213213216bc94c8da75447d97f1d2
1501112,69461ca10cdff1dacd8adad6a02f702d
1501119,48d0fac86a561ce95a2734632fb6f7bb
1501120,c9f9709dc6a7336654162f1febc315e0
1501124,5d43bb097e2c0eb77df1cd7f1d6fe39a
1501127,35e8176b7a7aa1e2b02d604c474370f9
1501128,bcc7c478cefb6a503070a164ad077fd6
1501140,4121b961835cf6a8c746088c245931bb
1501141,1d85d5c656b6f78cbd4bcc83728d5667
1501142,10f098eb1e157b2a2ffc76c2e356dc4c
1501143,0c613867aa9a9b00108b1d14dd4ee6a8
1501144,bdf8b0e8264edcdb8ad42eb6a220c53c
1501147,cc87f206d92b2186c8b93c3c4c1bd4af
1501152,b95daf0598a30a3fb820bff5d8f7990b
1501153,4035ba4cd39aa4abeb46f230d257cc38
1501163,b66c5b26cf4aec4c1efd0c79622eb925
1501166,18c0a3d7a4c3a2f556572dac1a424863
1501171,88c2883e8033a0fcbcbfb7d957779579
1501175,cac727f516ab30b20da67559568178e8
1501176,b1ff27cbc5a2932f437167652b7f6c7c
1501194,ef2aa01ed08f5ef54485bd07d4bc344c
1501203,12926f2cfcea873a6f67eb2cccba9892
1501208,bfff04d11310d116cb9e8c6fc46b7bc1
1501212,a23c8f2ea9c102776f64ce8171910cde
1501214,aee68f60fea5768d7dfa497add3f7729
1501229,7266423e13df439982ad40f996ab45b4
1501233,46ebecda76b76139be2db240c01741aa
1501239,cc33cdd293fb060d59cf691c87ee55b4
1501251,488a72bbf71451f7944746c3996e7349
1501252,829a6de888109c7b431da31d9b56e68f
1501255,7297479831a7c5bc9e938147a7086dab
1501258,396ab0f8827c8e2487201cd78fde9a0f
1501260,de3d682d3bab96c1e9b61b4b4d193e7b
1501263,797d9ab5d4bcfffc7a78e1d4017fe967
1501269,2b9737d3d7f0b3325906d896f97490e8
1501271,83211db836fac2f6053abc505be34b38
1501272,f29cb67abe9c0fcb91b5d4b241a4783c
1501274,abd8a242e8dbe4a27021b22d84942853
1501279,0f2a589de36b72323c161ee786789d7f
1501280,9a1e8b6307c89533bc24ee6191e1f4f8
1501281,ba0246a8416d6621301bc9eb699e862a
1501283,d5ad50e046c2d527c37b10dff81bad67
1501285,e2c7fc1b94dc5f79f9aeb56f9bc862f7
1501288,7315924e2820b03050bb992e7813b2d5
1501289,75195fc38d6df77b390710b1efa8fdaf
1501290,c7c38355a02d8c1320b37e1cdc576679
1501292,4c88e2bafacbabe97319cf5397cb3963
1501293,5495f45e67e85d9bade631b8910f6785
1501295,5471308f14290e1ca919f29f978e1a57
1501296,c9e0d8198ea57f7f721bad1cd8a5b073
1501297,db466e048c7de3499b4fb7f1fc951159
1501298,1593834b457d393e4e1f81bcf8bc03cd
1501299,cf6066764b2279a94aaddcdcbd412eb6
1501300,444fcc4fc8c81499c0977a23b0ea2737
1501326,d7eeedfb5e992c66fafa595cd341ef12
1501329,6f0d275b6f84f52522fb4f7d74718782
1501332,38570199e102ae2dcd2551a96950590a
1501334,14bbd43596d6bc048cadd02a1e316c56
1501340,74d17ec6d38aea9faea5418adbb28543
1501343,4bb25b26d516ed3aecd155ac0a9b9eb4
1501349,ed62bc867b3d9a8f94bcd04c14d21827
1501350,6e442436746bf2f71a0c5eb67ea63799
1501352,a5148048655df43bcaf52ac7e459859a
1501353,0c0000fb9acfd91fd8df906ec4c8434c
1501361,905b84ce6f14d9bc756f3eeac548db64
1501364,2f0b3869a60995e8750c478e85979a2e
1501365,fe1b91e0a5ce34ad880f1598363e67cb
1501369,85f186ed0fee1afb023e8ebfe5e18f90
1501373,1bd60088b401690358d4d7fb2435c016
1501374,afef8c1ffb387e79321eef1818804daa
1501379,dec1c7a6d642cfa809967d50c8dd9396
1501380,1bd8beffb4d5891fe9b27f37e2704dcc
1501384,4eda0ed5ad9cbcef80b2fa176e567e72
1501387,ce1ef0d5e0ddda12b505090fd1d30e1d
1501388,c085382007ffe99936c36230a2a48efd
1501390,3283426ca5f9d0aa49ca96e41269a99b
1501391,714844c3df24968697d41e3193930c4d
1501392,cd54316f255a202ad85fe6e1c2350d29
1501396,fda688832826e0ef811fd30fc187e010
1501400,2d9b34db074e43bcdb309b8f20ccbd5a
1501401,f7854bfdf216c0005baae55581fad5c6
1501402,98651d4d3c8edc0fe03f5d03d6d88065
1501407,4491fc1fc4586614a2ac6b0bd44204a5
1501408,183314e942b15e16286a28665d18428c
1501410,507f63c814b51a7ffb8a608cef638565
1501412,2c284b2267e8b14c25d56ca1f8003869
1501414,822d2e1d452172d1f0b2a721260a1676
1501417,06821dfa4f91aa7ac0116c2ebde2bac4
1501424,fa4392b0501ffb6d97f30104cd8d9181
1501427,fcf670d26ab37cb4e5fde7ecae83d0c9
1501429,1cf982436c7c048a786bd9f4bdc41774
1501430,b881cf2fcc342e406b5755e54d69a802
1501431,40655f734803e70f6646323dee5218d3
1501435,c9c3dc23efd0bb8cbd7bb010dd5ecc1c
1501437,64a4642ddd5ea8a042f983ab1dd50743
1501438,6b1b8b5332009ff1a241be5351e35e91
1501439,9a8181d603708b61e4b6c2f20bc5d092
1501440,d4a6f260b4fe7112f5738ab6b6268db8
1501443,757d8582e5d8f2ec390e49e29720544c
1501444,e57d41294be43c7b83b357c8bcde9d53
1501448,71bddf1f53c18e116de5dbbd26604062
1501449,7ab88544dc41f0158f9fa996a84bf3e1
1501452,5d590dfb0aa37396c8fb5848ab0c11f9
1501454,546cf828e40c30be890f799cb9207844
1501455,e14955b28befda0642fdec6190997e71
1501456,d7f59a1e4e2115052df07bbb2ab57284
1501461,035c39acd054f77360359699b6294de9
1501465,912bfa70a9bd69fc8a51f5363567e1d0
1501466,d1e3668ff3880f61c989d8fa55ee19c8
1501467,51ab674279fdf97b96cbb63571a096ca
1501470,f22dfd7cdb143fb6460569be69814500
1501471,c76fced6ca83ee9cb9137e65731f9e83
1501473,a77405e4f54228ef49e55ad54a8387ed
1501474,f97bebb3d498fbf94c7ec498f628e793
1501475,470d7687edf4bd682eba7023342fd948
1501476,538ce4a35edd6a10c2da140d6b6ef2b2
1501481,42bdebf756a2dfe2dd4076d497dafb3e
1501486,c8652653fa4a8a89b999ba0100603ce9
1501488,c5052acd9fa0b715c4ccf35682af0bc4
1501489,5bea4499b70b8d1c8a09ed5c5b20b2fc
1501490,94c8ed570eacc6f013b2a3c517e553be
1501495,b9742db4ebbf9156d8c471da50e47ef1
1501499,8757a620dda3249922ae4e283c20c95e
1501500,85969b87b861f2db7cfe96b714b4c28c
1501501,e087823a9883cc22f17bcb076e26e9a0
1501502,2b04617e7ae65630a7c19738c6ebc560
1501504,7630b3ce7b16c13bbbe9bf8b47fdd635
1501506,4bf7a6d2614f15eab1db51d03be8a2e9
1501507,1cd23f008dd389474ab8eb1022c55f0b
1501509,4449b62a1243ebc179230507fa82e75e
1501510,8c1762ca866e48b9b9ed9eacc22efa0d
1501513,4ac8b0be779713a490bccb1ecafe1ef2
1501515,5201c49225992664e08e596ec815f1dd
1501516,a945f963f8a66f799764990a96c9d29a
1501517,738408cfc6d044960471e0ded291b2f2
1501519,f8b3cc72ad1ceea167192860fdd9d224
1501520,388f563afd45e852aa511b9418afdc91
1501523,a847d75332493daf3de2e65f4d81bbc0
1501524,fecbb5f43c2cf9bb01d749cf919b7f72
1501525,07691ec0716298d4a750f74f01e9d1b8
1501526,c46c8816fc75fddd13e803836ebeb297
1501528,6038e8f6418b39181797e02a71c77535
1501529,024ddd79a56db8d25813e92697f4543a
1501530,773d29ee9b911087d596cf7968d1ba8b
1501531,53935a19a93d5cbac3025765f9b18f8e
1501536,104b6dfb8601325da465826392ee4387
1501537,ccc91d6171c06a7068de9277161312f6
1501538,06402b5377362c5c4f3e3d922a211373
1501539,076e5a22bc79daba533bc3e580b07767
1501540,28d4a1b427254aedb48f3fc1363c5c32
1501543,5410dbfe8e871125904d93a3a3cf656e
1501547,4db94ab5df29859dfb2a1573c8348756
1501549,20cf9ab3771b99db8abcd3dc70a5a449
1501550,a8a6979b1b2dd13e79ca67772ea1ef4c
1501551,6fc300f29e8736c94ce20d87e613322c
1501554,0b8216154e901deef78446e6ce953361
1501556,6c3b12938aabbdb6fc47f2304166876c
1501558,0ae109686afc5e6274fbdaf3630e2a0d
1501559,36aaa85a3be254aa2375cc11e1a01384
1501560,85c60f96a37b974d17c3a6edca476395
1501561,9d613521edd2250c57a26431e9562dd6
1501563,d5ded73dc55ebef214b5cb2efe7b564b
1501564,28bdf89245dbec157f4c76f6ee879a33
1501565,77bdb0d5406ec7f66373f417ea4e74bb
1501566,57e6718454a50206b1de10e8b6f4fdc3
1501567,55718c87d4984a675c13b374377ebfb4
1501568,89c302ea5b21ec20358a11ae8b86a38f
1501569,661c20f77d0c6e495f1fb09165820841
1501571,9b3be8dba665bf6dd5ff9e3af1d1833b
1501572,8415e0e431ee07edd6b8499ef0358476
1501573,0c5b220c45967da032331b79da7ea6cb
1501576,dc11292cee3def083462c81d7654f22b
1501577,ec866b524d00742b583fa65e0dceddc3
1501578,d19f68a4392fb93988383376f7db4c6f
1501580,667988dc6914d6cf7ff1995479c8aacc
1501581,7e7fdcee5b1951e08a845de44f8ee12f
1501583,c606c156ac04c88f8d05cd375fc1a4f2
1501584,382033755e82563f79a76c0964f00f09
1501586,95ea96ac5d2853c43cfda342c49ff6b2
1501588,9075f95c00c2bd0ac6bc85204729392a
1501597,4cb6f4efab64ea16cd9e4622b3a20bd4
1501601,88cfd583ca65efb00137c51f3781e0c7
1501602,2f7a456815dc8748a1ba46f9242e950e
1501609,a514b11b2d34af5863b35edf2c8ad5ad
1501610,a799cea75ba3a29f2a3ac07a511ca8c6
1501611,b3dc51b6c68dae96a09aedfdb3de2bf2
1501616,8dff02cda6edea21d8c8ee433a822d79
1501617,00cdc62dbd09d52295c8d8706fd31ca7
1501619,bdf9afc4da4d1caa5c86ff96f13556b5
1501620,d0348c8a4038d946465260d970647280
1501621,a761c48d6c739f90ea2bf3c055e1d611
1501623,e441b5f89057771800e2549db130cf35
1501626,e99c2719395fb0d98f8cce5b3bb3db1c
1501627,2d0a43f627bfd9a8db363a7108155c67
1501628,1d0c091449e857e718659f14dda97833
1501629,7fbe72d312ec78184973cafdc35496ef
1501631,30f12c26c93507c51f8a16cf4e3bb1de
1501634,d14c049cd247d17b6403d2ddc117863f
1501635,a8867505f636893ce22a66647131d736
1501636,0304d4b967ef4a170ec394e91acfb50f
1501638,62af35569ebfb53411d202362864985f
1501639,adb38384c490829e8c760b67e3aee496
1501641,33b64b8fdb858bbb9777f66e95f1200b
1501643,f662f677177eba82e7f927bab0149c0b
1501645,0eab5ab90ab41a9194702fd6b88e8697
1501646,1d605a7a3eb2aa883aad4d0942fab444
1501652,6ae4d0b873cad9bf6db89ded4f672bcc
1501653,c6a444845dcf07339bf8ccf68bd99e5e
1501654,c83d0eb295fa6b748216b712f5ba8c69
1501658,3ba8f7d014b1cd2ed7886e9dee6fa80e
1501662,1105b444939b6a7b9811d7273357f50b
1501663,3fc162ee6d007f068e7e4ab6f5add1ac
1501666,fafdf9864b01e01c7d105a65c976895c
1501672,9f8ec196f0005dfa2ae80041864c1c59
1501677,0d4a6730be425af5e653293bdde34044
1501682,574fdb7518a8ace20cabfd6db8cb57bd
1501685,697ec238f809685afb892bd48287f511
1501687,be4dad1413575c02e1ef57ef1974fb72
1501689,8fd3e9f004e713cdeb615fe94b7cc9c1
1501690,8ff35c340ee737e70f91e8707ca93038
1501692,8977bc7a36f8331a77473430be19e53e
1501693,0d46d1db961cbc0e40e27766698a7486
1501698,483b82d0982049032720ec91fb18e75b
1501701,2f46d4bdc9ff2004fdd8a330ed6374a7
1501702,b1255424a294bb8ef36161e541489612
1501704,ed0cf642f504d6ca5bbc8e38fef786ad
1501705,a27ffa3cb9f0b90e2d353060c2df6b15
1501706,a3a0967a9d79e16a44050db92804958b
1501708,e0d306880f9a5c21fe2ab854fbe97580
1501709,04ed38add52da02ebdadbd2184e1e352
1501711,794629b3df8a11852771661dee204948
1501715,72e9a4494a2db937ef7a2b15986aa480
1501716,43dde832263c7971b5de7acea317bc99
1501717,e571510e3d07e14f32d3d9f190a5d0df
1501719,d174abe71bf39a538a564dd2a8008a1b
1501720,8ef2e89647a5317b04d71ae5174c00c0
1501721,05808099c36a771f726a5c684efe2b07
1501722,807c0d0417bb2defead9ca3cb822ec03
1501725,78fa3786b1a79194d6e32c5d8ecc1f71
1501726,d954ce67f3dc4666a563f9ebe98e4d7e
1501727,9dadbab19c7bb3128e5e8362d3be61cb
1501730,26be3d3db9ba92cda650a9a00f5fae73
1501732,975697ccaa6fd01f8d41d507ab66a71b
1501733,b3371b765ab6c6b1d54d05574c7c2be2
1501734,ebda18597399b8a70d7fc24f7a6793f7
1501736,c4a876fd83562b849a16d49644f9ea28
1501740,e7a938e8235e1984fc08710568fbc65f
1501741,3b08bcae61287bc05244a04eba6642e8
1501744,19263d18087a5cb038bc0f9ea9f62cc0
1501745,03075e244baf0ca8cd55f0e1292831c0
1501746,99f27b8335e9af3c9778dfd5521e6627
1501748,b63b3f154f19f2d5738b82e7d6297164
1501749,697bba39992d783524fd4d5ad84c2ca5
1501752,de94914e41402913cf78e122308fbd4f
1501754,07c5144dc2901c4d718d372bfcc6c552
1501756,dbc5bb755836b0950055269a29f92df6
1501757,285cdb9d81cb7d6bff8f66f5168c979e
1501758,4ed526b659da60a4798ff86b431ba5f6
1501760,f8021f379d98a9c0f44c312741afdf17
1501761,50601c9cb7dbb01e4bc677f82ffb37a2
1501763,38524dfa2e9158f1450a8f13be15f446
1501766,3ca5f690715623be84d7336e8a42204b
1501767,e070e19850ee2c8e01bf4f0a2e7ba774
1501768,70fc6d4f48b44709538765672d62da9c
1501769,782ca785a041800fa7ad051dfe401103
1501771,04e73955b6861c0b91f6782fb96b0d21
1501775,0ba1a3dec1c74f60c58d24dba497a5d8
1501776,9caf31949883f6e1a620b4411f745867
1501777,e9dd36438a37b4de3b4b49fa4ae496d9
1501778,06e651f0359a4b750c3625e43fd1ec0b
1501779,940b3e8f26a2ca7109721be3d50144e5
1501780,93d490692ec81821c8a59df1fc36c227
1501781,7415a178aa989c183457ac8d2418fe73
1501782,2356be3abd73dc7301df4e03c046b1ce
1501783,eb32d96964fcc8c2f98a8795d7e88b7e
1501784,e51b37b90996aa378d5dd90c208e1ac5
1501785,bfeb8485f42b44bba20f98971282fe75
1501786,40cb1cae1c6947828e90af381acd51e9
1501787,ef627832405380afdde279532466569a
1501789,3e9529ab36d2af03c86597555d29a167
1501792,203459de9cc123293235363aa9ee93ce
1501793,49101203549250dbd9ef7842e9ba3b71
1501794,842a2c2fe429bd3d0e70e0287d932c00
1501795,a3645b8ac1621e9f429054e72d994191
1501796,3af03cda051ded282a847a7b272afa41
1501799,6fa32c027f90e3d0ab2484c2ea78c3fa
1501802,8d682d07ebc4918524e9253eeb9d386f
1501803,24378c5f394989ecec6be735521743cb
1501804,a34f794d66edeae1b1701c123a29e106
1501805,ad53510468c7ef28c22646b6d10d46bd
1501807,500d0ec79c6e84d27dbb1b63417f5c52
1501808,d1df6668475618fe3eec6ccc016ecd7b
1501809,a1669049d58b0aad31fec474cefbacbe
1501810,39da0b592b4696ff04962c7abbc27849
1501812,576f85b8208403a7e956ab4e2f14f7aa
1501813,b96df927d05c4199a21e1c58b402d35e
1501814,3aa6c966c8099b18739a551eb73d1202
1501816,90b2da92de8b6b8c21e4b36a99efc249
1501817,6b113ffd0fda89ac7913cedc01861f2f
1501818,2e8710a8dfc11611036e77168c0978f8
1501819,93f2b8c9b21da78f967715ef2799f825
1501821,f71ce21e43a3c93b9459af50ccdae3b5
1501822,59583759b1fd1b133a11a307d6b903f9
1501823,13a8c8559e1018221e8e4721615049a2
1501824,da105a61488fdb1a3f8b557da180f650
1501825,196730ca5805d104247f969507d32a94
1501826,c938e9ebdd2d6bcc0f130f6fdda55742
1501827,767a4a7650d24d796d63bb79051cbfc7
1501828,c63495661278f0562ea24720e919aad7
1501830,aba045ede7dc1be0f206fb7ef38e1ccb
1501831,68b67fe7384b3de94f87e91a593f9453
1501832,ba317ecfdb85bc79edb885adb3d2db64
1501833,77d9b7ae3d2e026707c53097a8405d71
1501834,a231dda1ade9bc6613441a7fbc12ac37
1501835,785d3e9d42db165a0bb11e1ed34cff49
1501836,ed5701a9ae22e5131595223b6cc1a34c
1501837,baf4d9954c09cf30598c7dbb18f30ea7
1501838,467b8b8ec715837b9ca7a412857efc46
1501839,ebfb8ef0d1efe6d3fb1c21747981b831
1501840,ccec45f252351ded9ccc0cb0935a8730
1501841,358ba02a836c9ff25ac3f6ec9d9d0365
1501842,65046a5d6ea759d859b5acc43ea82da4
1501843,beda40622eda7a94c090e8410037c6b1
1501845,2bfe356d509c9b6489bc0333ebf08e41
1501846,7f1e1650e7b1953da323851b03f50f0a
1501847,c7495be1204832806dd8cd6597be9fd8
1501849,cad1a437ef5ec2329b4d7227ea148318
1501850,188a1e79fbb5255b9adfcb84c5476569
1501851,fb0181e03ad95b124360bb0ea0b83e10
1501853,c9dd35b33c0061fbc49616297fea25f1
1501854,a9f9147c5b70815b33cd7aba95f3e171
1501855,d0904cb9e0544f001b279234cd9db2c8
1501856,57ae0314cec22da103dd42f3bd812b56
1501858,facb6edbcdb63f79e0a91f6592cfd77f
1501859,82385b7529676fc5994f291fa7805127
1501861,2eedfb9754fbfb973880e4caaf822afb
1501862,afc97dc766d18d22317f7381fa46c0bd
1501863,d29ed0934ec1509423a14f785b83a51b
1501864,5145118010b364db8e45080f01c6048d
1501865,f807336613fef1eb6bcef319a8800021
1501866,a733e6355393c46edefd032bc0a008e2
1501867,23b5c8c610dce25f9992e86a3f118abb
1501869,fdcaa5c1d7a4249116475866df593f97
1501870,a7cc82382a40bfb3b979592e192187ad
1501872,258aaf791a2755bb3fe4056fe8fb3fa1
1501873,09bbc351db60e1dbf5d2cc5e6e0998ca
1501876,335f84b2c14fcb7d95db85dc3b52983f
1501878,d34b41b263a06583c2c01991b6f8fe4c
1501879,0f2392a6a09743c349833c668cbc6e62
1501881,bc83704ebddbd253d5bbb0b62225a02d
1501882,0498105353a061194bac2c183f1ae3f9
1501883,67f92e01fd5cbb4743b76428c6fab291
1501885,3c90691968b21af7f20e0c0e7bde07ca
1501886,1581bc03a86586c5883217b0966453d7
1501888,9eb87fdfdf0997e3310e6693ad601306
1501896,006aafe5379c2714ea856dce813cb262
1501898,1114b9ecd2094dd5ef6686ec5c2ce0e4
1501900,d91fecf985b3d6d937bd62e8bfa5b4b0
1501902,b9fb89dbc739f0b17453f2f6da25e730
1501910,b1cdfcd015aa1f4f4da098cfc221d081
1501913,3dc19a70741c8d2d1b01b67f59a2fb17
1501952,f9c9e8601da62fd80b54c305c61fb041
1501953,29d0e424c57a60939dd915d93a895c10
1501955,d706774a4bfb2f9f7a3b03c4ff820226
1501956,2ed341c9a46806f52724c8491c7f7362
1501957,06bd5702e8bd403e4b24a61c71b666ce
1501958,76c102a7a2adc5a65b5493b454714e3a
1501966,bd16d6eb40ac5c61f9336d953d0ea382
1501969,b90e6c98e92655ab6527fcbc45919fa4
1501971,64d9cdb661840bfd8e8d941399f7d726
1501983,4aa3bb255f36590790deb7d74aa75218
1501984,e792854ca5e02d2b4966241c204f4539
1501985,f68d52aa6219dfe3907210d53bb4263a
1502503,229840f8fd50ce43ba0b40cf812d0919
1502508,ba39ee2e0193c2e8004b8502848b57ee
1502512,72e0c53e2f57c8909cc71c2b91bd660f
1502513,4494f1cdc12d8c7268a74fd2d72830df
1502514,00a5b9dce3eaeba21a365b692f0fd61e
1502515,7c977ca3ad1593297f3ffd9cc4b49cff
1502538,8b14df55fe8ac86b6d8e562e72a58f40
1502539,e59e33ce8d0fbf6ed5cfd2e1f480c90d
1502540,7cb3f57af1b8f4435edd784349b22474
1502543,1d9e04da38cde3bd81e231bdd71c1bc5
1502544,91e550f3085bc5220d4e540b731baf07
1502545,b69ac31d5fbc584f1c352603c2416cdb
1502548,5021469b6e64222cf09572d00d44fa87
1502551,9a101c748cff17154ddb6d465711cd24
1502552,91b5cd30a1c6eda5b4a442624cb8fe64
1502553,c8ad789a4230a4a56ef38c46cd45eb72
1502554,38232d4d74045ea4f79b8f7a0dc071a9
1502555,a0b1733f038a712178df26ab317e753c
1502560,f15399cdab940493632c568995568778
1502573,703beab07358dba28d3b9773e636cc54
1502576,79e78f0449ee8f0f3d2eeaf72790ecc3
1502579,034cad2d8f151bc735261022974d7f9e
1502581,1fae26d4d15c10137d21374826d4e15a
1502585,9f0f8bf86fad5f486a86a6f19c31df07
1502588,01011cb3e53a5e14ecaed11c1545c2d7
1502591,86e4ab388930d2a869446cbc9a3874fe
1502596,d2c78dd3fd9231366188aa8b8c6c52ce
1502597,b72b15aff6471ec965b8fc877cd2d0bd
1502602,caa2543ea2594a989eecc0847714e977
1502603,4fb94702d1923cc49e2a6cd15c81bee8
1502604,9ae1a5ceb6fd9e7be13510fe97076f5e
1502608,7ca62cfdece1635b572133c9ee1773b4
1502615,3b52004ea80229c3ca852d46ca33789c
1502616,547dd99c1d709b4eab855172310150aa
1502618,807a23709b2cdca66db493b6dc4f59e7
1502628,5e38defd245bccd138f9a6f49c9de457
1502629,0f5a7a1626fa6b0a64b3246a96946d39
1502631,2ea7cb2cd38c801a5d517d047113ee32
1502632,19d078fb6857fbba2301ea9030ad2f5e
1502634,6522553868250a21f895e00e225de898
1502635,8565756f6b0bb00dccf27e66e5be549a
1502636,19584437f729151414714fdb97842263
1502640,8392ca8d1d21bb93f315572c70f79841
1502642,934529cd3b0b4e54ca8bef33123d4f0d
1502644,a8aa0e46e074af34a11932d6991548cf
1502646,775956927dac672163c8ce4caf9cc491
1502648,e73468e91d2c52a8547ccd4f642ba385
1502649,1da38eeb7b638e30a170ee903bcd6148
1502650,68e895795b7aad140127986c3613ec08
1502651,4b9666e57e5ab80d0257db9434d0bb65
1502652,3f3e55e23fe9d3148fb0691b208e8882
1502654,191cbdeb20b4fd4ed037ee127b010060
1502655,b8ab38a51143b9af00e3e9d48827a3b1
1502659,68ca4e94c3c272fe99eed857497cc90a
1502663,4e6bd1ee457c1244126e0d5471c7f363
1502664,b4cf067a6ca04ece4fe0a837b6bfa7a9
1502665,9b6978cd61baa09f2a531fa6fc0be7d5
1502667,c7899b23649ede93780884942b7568dd
1502674,fd31e9ec43d50b753c63c2c293323578
1502676,36f968a8d6c923033536bfb80a3a9388
1502677,439d645254159fadc5172482b05630ce
1502678,6b66394be86fb2087af979b3683cc504
1502679,946790393a32bdb79273e493540f35cc
1502681,9ae5d9885a064823a90b8a4eb27791a5
1502683,d90cadca16d12eea17c8e85f63c8bd3d
1502684,1d6b24152dd16b12df55a42b759edf0d
1502686,1456d2cb0ac34b78ab2048b5467ac51e
1502688,ca209d4edfbc743cea379a507d55c916
1502696,8b4e887c7839df6b1840357aebc2ec6c
1502697,6e64597699fc1c275017fc808df9fb13
1502703,d72a8ec2aa78dac52badf5f4fb0331cc
1502706,1e94ee8dd0cd9d0d50aba153232b0b90
1502710,a374497745d14b8bc59e92bf6594f12e
1502717,7468695b26c358a867f3be7366801c6f
1502722,c0c02ce25f21af9af36d25ca289b4685
